Device Name,Instance Name,Updated time (America/Los_Angeles),Utilization (%)
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:31,50.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:32,51.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:33,58.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:34,57.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:35,44.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:36,57
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:37,56.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:38,54
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:39,56.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:40,50.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:41,59.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:42,47
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:43,43.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:44,51.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:45,51.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:46,55
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:47,44.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:48,51.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:49,61
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:50,46.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:51,51.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:52,54.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:53,55.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:54,56.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:55,47.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:56,54.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:57,51.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:58,43.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 04:59,43.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:00,35.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:01,58.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:02,48.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:03,48
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:04,63.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:05,58.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:06,54
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:07,46
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:08,47
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:09,53.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:10,38.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:11,47
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:12,49.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:13,59.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:14,53.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:15,39.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:16,56
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:17,55
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:18,54
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:19,52.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:20,50.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:21,61.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:22,52.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:23,53.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:24,52.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:25,42.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:26,40.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:27,35.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:28,39.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:29,50.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:30,42.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:31,49.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:32,59.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:33,53.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:34,51.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:35,42.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:36,53.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:37,56.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:38,52.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:39,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:40,57.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:41,52.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:42,49.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:43,44.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:44,57.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:45,54.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:46,62.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:47,55.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:48,56.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:49,61.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:50,51.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:51,49.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:52,55.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:53,59
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:54,57.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:55,43.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:56,50.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:57,57.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:58,48.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 05:59,51.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:00,50.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:01,64.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:02,53.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:03,55
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:04,64.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:05,57.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:06,54.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:07,53.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:08,63.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:09,70.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:10,60.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:11,57.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:12,57.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:13,58.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:14,60.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:15,61.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:16,64.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:17,62.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:18,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:19,64.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:20,63.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:21,63.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:22,59.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:23,54
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:24,64.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:25,61.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:26,58.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:27,68.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:28,54.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:29,69.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:30,61.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:31,62.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:32,59.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:33,68.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:34,63.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:35,48.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:36,57.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:37,55.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:38,45.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:39,50.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:40,50.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:41,54.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:42,50
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:43,51.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:44,55.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:45,65.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:46,61.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:47,58.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:48,65.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:49,58.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:50,52.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:51,55.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:52,55.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:53,64.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:54,58.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:55,52
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:56,55.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:57,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:58,59.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 06:59,60.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:00,51.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:01,60.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:02,54.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:03,54.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:04,56.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:05,53.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:06,50.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:07,38
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:08,48.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:09,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:10,44.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:11,47.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:12,46.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:13,56.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:14,48.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:15,36.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:16,48.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:17,54.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:18,41.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:19,42.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:20,37.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:21,49.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:22,41.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:23,38.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:24,52.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:25,54.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:26,49.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:27,43.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:28,48.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:29,58.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:30,43.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:31,56.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:32,53
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:33,56.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:34,54.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:35,47.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:36,54.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:37,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:38,47.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:39,52
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:40,43.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:41,56.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:42,52.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:43,50.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:44,55.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:45,58.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:46,55.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:47,53.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:48,55.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:49,60.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:50,48.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:51,48
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:52,56.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:53,58.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:54,57.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:55,44.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:56,48.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:57,50.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:58,42.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 07:59,41.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:00,37.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:01,55.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:02,47
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:03,45.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:04,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:05,55.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:06,49.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:07,39.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:08,41.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:09,54.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:10,34.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:11,36.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:12,43.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:13,55.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:14,49.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:15,42.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:16,48.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:17,49
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:18,39.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:19,39.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:20,35.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:21,58
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:22,49.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:23,46.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:24,47.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:25,35.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:26,35.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:27,35.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:28,33.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:29,39.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:30,30
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:31,51.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:32,50.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:33,49.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:34,40.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:35,29.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:36,40
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:37,48.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:38,42.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:39,48.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:40,50.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:41,51.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:42,48.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:43,47.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:44,56.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:45,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:46,60.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:47,54.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:48,45.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:49,55.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:50,41.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:51,38.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:52,47.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:53,53.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:54,49.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:55,31.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:56,42.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:57,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:58,38.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 08:59,40.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:00,37.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:01,58.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:02,58.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:03,50.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:04,58.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:05,51.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:06,48.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:07,63.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:08,56.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:09,63.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:10,52.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:11,49.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:12,55.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:13,51
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:14,48.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:15,53.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:16,56.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:17,60.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:18,55.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:19,60.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:20,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:21,61.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:22,56.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:23,47.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:24,58
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:25,53.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:26,48
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:27,58.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:28,60.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:29,68.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:30,60.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:31,61.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:32,67.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:33,59.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:34,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:35,57.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:36,60.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:37,58.7
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:38,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:39,60.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:40,58
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:41,56.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:42,49.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:43,48
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:44,58.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:45,64
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:46,58.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:47,59.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:48,64.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:49,63
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:50,57.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:51,54.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:52,59.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:53,57.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:54,53.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:55,47.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:56,49
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:57,57.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:58,55
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 09:59,50.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:00,49.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:01,53.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:02,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:03,49.6
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:04,56.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:05,57.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:06,46.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:07,41.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:08,47.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:09,62.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:10,50.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:11,44.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:12,48.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:13,53.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:14,54.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:15,46
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:16,54.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:17,55.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:18,49.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:19,46.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:20,43.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:21,43
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:22,40.9
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:23,41.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:24,53
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:25,45.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:26,39.1
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:27,40.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:28,39.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:29,52.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:30,43.3
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:31,45.5
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:32,48.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:33,52.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:34,48.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:35,42.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:36,47.2
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:37,52.8
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:38,45.4
pcass01-sjc02-prod,system.cpu.utilization,14-03-2016 10:39,45.2
